comment,label,cleaned_text
හිටන් ජනාධිපති කියාගන්නා තුමනි මේ අටමගලේ කරන්න බැරිනම් පුලුවන් කෙනෙකුට දීල මකබෑවෙන්න මොකද ඔයා ආපු දවසේ ඉදන් මේ රටට හෙන ගැහුව වගේ උනා.,normal,හිටන් ජනාධිපති කියාගන්නා තුමනි මේ අටමගලේ කරන්න බැරිනම් පුලුවන් කෙනෙකුට දීල මකබෑවෙන්න මොකද ඔයා ආපු දවසේ ඉදන් මේ රටට හෙන ගැහුව වගේ උනා.
ඉස්සර සහල් වලට නියමිත මිලක් නියම කරේ ආණ්ඩුවෙන් නේත? යකෝ හදිසි නීතියත් දාගෙන මෙහෙමත?,normal,ඉස්සර සහල් වලට නියමිත මිලක් නියම කරේ ආණ්ඩුවෙන් නේත? යකෝ හදිසි නීතියත් දාගෙන මෙහෙමත?
"පොලිසිය කරල තියෙන්නෙ සම්පූර්ණයෙන්ම වැරදි වැඩක්. ලොහාන්ව අත්අඩංගුවට ගන්න පැමිණිල්ලක් නෑ කියන පොලිසිය , කොහොමද මේ මිනිස්සුන්ව අත්අඩංගුවට ගත්තේ. මුන්ගෙ පකේ නීතිය හැමදාම පොඩි මිනිහට විතරයි.",normal,"පොලිසිය කරල තියෙන්නෙ සම්පූර්ණයෙන්ම වැරදි වැඩක්. ලොහාන්ව අත්අඩංගුවට ගන්න පැමිණිල්ලක් නෑ කියන පොලිසිය , කොහොමද මේ මිනිස්සුන්ව අත්අඩංගුවට ගත්තේ. මුන්ගෙ පකේ නීතිය හැමදාම පොඩි මිනිහට විතරයි."
යකෝ මුන් මේ සේරම මතක තියාගෙනද ඉන්නේ,normal,යකෝ මුන් මේ සේරම මතක තියාගෙනද ඉන්නේ
උඹ අදද බං දන්නේ? විධායක සභාවෙන් තමයි අහන්න ඕනේ. උදේ බලන කොට අපි කැපිලා.,normal,උඹ අදද බං දන්නේ? විධායක සභාවෙන් තමයි අහන්න ඕනේ. උදේ බලන කොට අපි කැපිලා.
හහා.... පිස්සු නේ ගෘප් එක මොකද්ද කියල බැලුවෙ.,normal,හහා.... පිස්සු නේ ගෘප් එක මොකද්ද කියල බැලුවෙ.
", ඒක ගොන් පාට් ලෝ බජට් එකක් නොවුන එකත් හේතුවක්.අර ලොක්කයියා ගේ හදනව කියල ඇහුවම මන් හිතුවෙ වෙන තැනක ගෙයක් පෙන්නයි කියල.ඒත් උන් ඒ වෙනුවෙන් මහ ගේ ලගින් අලුතෙන් බාගෙට ගෙයක් හදල පෙන්නුවා(සිමෙන්ති වේලෙන්න කලින් ශූට් කරල බ්ලොක් ගල් ගලවන්න ඇති ඒත්)",normal,", ඒක ගොන් පාට් ලෝ බජට් එකක් නොවුන එකත් හේතුවක්.අර ලොක්කයියා ගේ හදනව කියල ඇහුවම මන් හිතුවෙ වෙන තැනක ගෙයක් පෙන්නයි කියල.ඒත් උන් ඒ වෙනුවෙන් මහ ගේ ලගින් අලුතෙන් බාගෙට ගෙයක් හදල පෙන්නුවා(සිමෙන්ති වේලෙන්න කලින් ශූට් කරල බ්ලොක් ගල් ගලවන්න ඇති ඒත්)"
මැච් එක අස්සෙ #සාජ්ජෙ ටුවීට් යනකොටත් හෙන ආතල් නෙහ්. ස්ල්ව්ස්පක් සාජ්ජේ ලක,normal,මැච් එක අස්සෙ #සාජ්ජෙ ටුවීට් යනකොටත් හෙන ආතල් නෙහ්. ස්ල්ව්ස්පක් සාජ්ජේ ලක
"අපෝ ඉස්කෝලේ යන කාලේ අපිත් පැද්දා, දුර පාරෙන්මයි ගෙදර ගියේ. දැන් මේ ඉඳ හිට පදිනකොට තමයි අමාරු.",normal,"අපෝ ඉස්කෝලේ යන කාලේ අපිත් පැද්දා, දුර පාරෙන්මයි ගෙදර ගියේ. දැන් මේ ඉඳ හිට පදිනකොට තමයි අමාරු."
කව්ද ඒකි?,normal,කව්ද ඒකි?
මොකජ්ජ. අපේ පක ගෘප් එකත් දැක්කා ඒකේ හිටිය නම්කිත් දැක්කා,normal,මොකජ්ජ. අපේ පක ගෘප් එකත් දැක්කා ඒකේ හිටිය නම්කිත් දැක්කා
"ආයෙත් හත් අට පොළමකම දැක්කා.... "" එයා මාව ෆලෝ කලා. මම ෆලෝ කලාම එයා අන්ෆලෝ කරලා. එහෙම උන්ව හොයාගෙන උගෙ ආච්චිට...."" එහෙම තමයි යකෝ උන් කැමතිනම් ෆලෝ කරනවා අකමැති නම් අන්ෆලෝ කරනවා. ඕක කිය කියා හැ.... නැතුව එකවුන්ට් එකම ඩිඇක්ටිවේට් කරපංකො. ෆලෝ අන්ෆලෝ මොකුත් නෑ අහවරයිනෙ කතාව.",normal,"ආයෙත් හත් අට පොළමකම දැක්කා.... "" එයා මාව ෆලෝ කලා. මම ෆලෝ කලාම එයා අන්ෆලෝ කරලා. එහෙම උන්ව හොයාගෙන උගෙ ආච්චිට...."" එහෙම තමයි යකෝ උන් කැමතිනම් ෆලෝ කරනවා අකමැති නම් අන්ෆලෝ කරනවා. ඕක කිය කියා හැ.... නැතුව එකවුන්ට් එකම ඩිඇක්ටිවේට් කරපංකො. ෆලෝ අන්ෆලෝ මොකුත් නෑ අහවරයිනෙ කතාව."
ඩොක්ටර්ලා මෙහෙම පිස්සු කෙලිනවද,normal,ඩොක්ටර්ලා මෙහෙම පිස්සු කෙලිනවද
කරන මගුලකුත් නෑ ඒත් හැමදාම රෑ ඇහැරලා ඉන්නවා පිස්සු නේ බං,normal,කරන මගුලකුත් නෑ ඒත් හැමදාම රෑ ඇහැරලා ඉන්නවා පිස්සු නේ බං
"අම්මගෙන් ඇහැව්ව ""මේ අර අලුත් කතාව බලනවද සුඳු ඇඳගෙන කලු ඇවිඳින්"" කියල... අම්ම "" නෑ.. අනෙ ඒ වෙලාවට අපි ඔක්කොම කලු වෙලා ඉන්නේ... ලයිට් යනවනෙ"" මම ""හා ඔක් හරි""",normal,"අම්මගෙන් ඇහැව්ව ""මේ අර අලුත් කතාව බලනවද සුඳු ඇඳගෙන කලු ඇවිඳින්"" කියල... අම්ම "" නෑ.. අනෙ ඒ වෙලාවට අපි ඔක්කොම කලු වෙලා ඉන්නේ... ලයිට් යනවනෙ"" මම ""හා ඔක් හරි"""
කලියුග කාලෙක උපන්න අගමැති සීයලා දෙන්නෙක් දියවන්නෙදි මුණගැහිලා පට්ට සිරා ජීවිත ගෙව්වේ රත්නේ රයිගම පැත්තෙ දිමූ ගම්පොළ පැත්තේ.. #ගල්සිංදු,normal,කලියුග කාලෙක උපන්න අගමැති සීයලා දෙන්නෙක් දියවන්නෙදි මුණගැහිලා පට්ට සිරා ජීවිත ගෙව්වේ රත්නේ රයිගම පැත්තෙ දිමූ ගම්පොළ පැත්තේ.. #ගල්සිංදු
අනේ කොල්ලනේ.. මුස්ලිම් අයට හිරිහැර කලෝතින් මේ ප්‍රශ්නය උඩුදුවාවි. එවිට ඔවුන් අතර සිටිනා සුලු ත්‍රස්තවාදීන් පිරිසට සාමාන්‍ය මුස්ලිම් වරුන්ගේ සහය නිරායාසයෙන් ලැබී ඒවා තව තවත් සංවිධානය වනු ඇත. අවශ්‍ය නම් නිහඬව ඔවුන්ව වර්ජනය කරන්න. හිරිහැර කරන්න එපා. ජීවිත දේපල හානි එපා..,normal,අනේ කොල්ලනේ.. මුස්ලිම් අයට හිරිහැර කලෝතින් මේ ප්‍රශ්නය උඩුදුවාවි. එවිට ඔවුන් අතර සිටිනා සුලු ත්‍රස්තවාදීන් පිරිසට සාමාන්‍ය මුස්ලිම් වරුන්ගේ සහය නිරායාසයෙන් ලැබී ඒවා තව තවත් සංවිධානය වනු ඇත. අවශ්‍ය නම් නිහඬව ඔවුන්ව වර්ජනය කරන්න. හිරිහැර කරන්න එපා. ජීවිත දේපල හානි එපා..
නැවුම් කළේ පොඩි නැවුම් කළේ උඹ නැවුම් සුවඳ අඩු නෑ අලුත් ළිඳේ දියවරින් පුදන්නට කැමැත්ත දෙයි සැක නෑ සාජ්ජේ චරිතා,normal,නැවුම් කළේ පොඩි නැවුම් කළේ උඹ නැවුම් සුවඳ අඩු නෑ අලුත් ළිඳේ දියවරින් පුදන්නට කැමැත්ත දෙයි සැක නෑ සාජ්ජේ චරිතා
ගිහින් එන්නම් අම්මෙ කියලා ගිලන් රථයෙන් ඇය ගියා. කුසේ හිටි හත්මසක දරැවත් ඈත් සමගින් නැග ගියා. ඇදුම් පලැදුම් දවස් ගානට බෑගයේ අරගෙනගියා. රෝහලේ සිටි දවස් දහයම අම්ම නම් පන්සල් ගියා.,normal,ගිහින් එන්නම් අම්මෙ කියලා ගිලන් රථයෙන් ඇය ගියා. කුසේ හිටි හත්මසක දරැවත් ඈත් සමගින් නැග ගියා. ඇදුම් පලැදුම් දවස් ගානට බෑගයේ අරගෙනගියා. රෝහලේ සිටි දවස් දහයම අම්ම නම් පන්සල් ගියා.
"අද නුගේගොඩ පාලම ළඟින් යද්දි බුවෙක් පාස්පොර්ට් එකක් උස්සන් ඇවිත් මට කියනවා ""අනේ මල්ලී මට ලොකු අවුලක් උනා මගේ වීසා එක බස් එකේ එද්දි නැති උනා. ඒක ආයෙ ගන්න ලොකු ගානක් ඕනි. මට රට යන්න තියෙන්නෙ ඊළඟ සතියෙ පුලුවන්නම් උදව්වක් කරන්න"" කියලා .. මූ මටම කිව්වනේ යකෝ.. ප්ප් ඉස එෂ්පිරෙද් too)",normal,"අද නුගේගොඩ පාලම ළඟින් යද්දි බුවෙක් පාස්පොර්ට් එකක් උස්සන් ඇවිත් මට කියනවා ""අනේ මල්ලී මට ලොකු අවුලක් උනා මගේ වීසා එක බස් එකේ එද්දි නැති උනා. ඒක ආයෙ ගන්න ලොකු ගානක් ඕනි. මට රට යන්න තියෙන්නෙ ඊළඟ සතියෙ පුලුවන්නම් උදව්වක් කරන්න"" කියලා .. මූ මටම කිව්වනේ යකෝ.. ප්ප් ඉස එෂ්පිරෙද් too)"
හායි ඩාලින් මුවහ්..............,normal,හායි ඩාලින් මුවහ්..............
ඇයි දැන් කිව්වෙ මගෙ බඩ යකූ කියල..මං හිතුව හිනා වෙලා අමාරු වෙලා කියල උයාට..,normal,ඇයි දැන් කිව්වෙ මගෙ බඩ යකූ කියල..මං හිතුව හිනා වෙලා අමාරු වෙලා කියල උයාට..
මූ මන්චි එකට ගිහිල්ලා දෙන පොර ටෝක් යකෝ,normal,මූ මන්චි එකට ගිහිල්ලා දෙන පොර ටෝක් යකෝ
"වහපු දොර වල් නම්, ඇරපු දොර සංවරයිද? කාංචන අමිලානි · 3 අප‍ 2019 වහපු දොරවල්•",normal,"වහපු දොර වල් නම්, ඇරපු දොර සංවරයිද? කාංචන අමිලානි · 3 අප‍ 2019 වහපු දොරවල්•"
අපේ දේශපාලඥයින්ගේ මෝඩ-පටු තීන්දු මුස්ලිම් අන්තවාදයටත් හේතුවක් විස්තර මෙතැනින්: උර්ල්,normal,අපේ දේශපාලඥයින්ගේ මෝඩ-පටු තීන්දු මුස්ලිම් අන්තවාදයටත් හේතුවක් විස්තර මෙතැනින්: උර්ල්
"පැය ගානයි ගියේ ගෙදර ඇවිල්ලා..alredy missing අම්මි .දැන් හිතාගන්න බෑ ,මේ අම්මී පුතයි නැතුව මම කොහොම ඉන්නද කියලා .. කළු අහස් කෙල්ලේ උඹ තෙත අහස් වළාකුළු කොණ්ඩය මිරිකනා හවසක සීතලට බිමට වට වතුර බිඳු තෙත් කලා කලක් නොතෙමුණු මගේ හදවත ..!!!",normal,"පැය ගානයි ගියේ ගෙදර ඇවිල්ලා..alredy missing අම්මි .දැන් හිතාගන්න බෑ ,මේ අම්මී පුතයි නැතුව මම කොහොම ඉන්නද කියලා .. කළු අහස් කෙල්ලේ උඹ තෙත අහස් වළාකුළු කොණ්ඩය මිරිකනා හවසක සීතලට බිමට වට වතුර බිඳු තෙත් කලා කලක් නොතෙමුණු මගේ හදවත ..!!!"
ලස්සන කෙල්ලෝ ලෙස්බිඅන් ඇයි ඒ යකෝ...,normal,ලස්සන කෙල්ලෝ ලෙස්බිඅන් ඇයි ඒ යකෝ...
"ඕකට ලයින් කාමර නැතුව වෙන නමක් පාවිච්චි කලානම් හරි, දැන් සුද්දෙක් ඇවිත් මෙව්වා තමා ලයින් කාමර, වතු කම්කරුවන් පට්ට ආතල් එකේ ඉන්නේ, ප්‍රශ්න නෑ කියලා හිතාගනි.",normal,"ඕකට ලයින් කාමර නැතුව වෙන නමක් පාවිච්චි කලානම් හරි, දැන් සුද්දෙක් ඇවිත් මෙව්වා තමා ලයින් කාමර, වතු කම්කරුවන් පට්ට ආතල් එකේ ඉන්නේ, ප්‍රශ්න නෑ කියලා හිතාගනි."
කිසිම ආගමක නැති විදිහට බුද්ධ දර්ශනේ හැම දේම පැහැදිලිව තියෙද්දි වෙනත් ආගමක් අදහන්න යනවනම් ඒක තමයි කරන ලොකුම මෝඩ කම.,normal,කිසිම ආගමක නැති විදිහට බුද්ධ දර්ශනේ හැම දේම පැහැදිලිව තියෙද්දි වෙනත් ආගමක් අදහන්න යනවනම් ඒක තමයි කරන ලොකුම මෝඩ කම.
"ගන්න මෝඩ තිරණ වැරදුනහම කියන කථා මේවා පෝර ගැන වැරදුනහම අත්හදා බැලිමක් , පල්ලි වලට හමුදාව යවලා වැරදුනහම පෙරහුරුවක්, එහෙම ගත්තාහම අත්‍යවශ්‍ය භාණ්ඩ හිගවිම මිල ඉහල දැමිම සදහා කරන අත්හදා බැලිමි පෙරහුරුවක් කියන දෙකම.",normal,"ගන්න මෝඩ තිරණ වැරදුනහම කියන කථා මේවා පෝර ගැන වැරදුනහම අත්හදා බැලිමක් , පල්ලි වලට හමුදාව යවලා වැරදුනහම පෙරහුරුවක්, එහෙම ගත්තාහම අත්‍යවශ්‍ය භාණ්ඩ හිගවිම මිල ඉහල දැමිම සදහා කරන අත්හදා බැලිමි පෙරහුරුවක් කියන දෙකම."
උපවාස කරන්නේ මෙි රටෙි වෙන ප්‍රශ්න නැතිවටද අපේ හාමුදුරුවනේ භික්ෂුවක් අන්තවාදි නොවිය යුතුය මැදුමි පිලිවෙත නොවෙිද අනුගමනය කල යුත්තේ.,normal,උපවාස කරන්නේ මෙි රටෙි වෙන ප්‍රශ්න නැතිවටද අපේ හාමුදුරුවනේ භික්ෂුවක් අන්තවාදි නොවිය යුතුය මැදුමි පිලිවෙත නොවෙිද අනුගමනය කල යුත්තේ.
බූට් එකක් කනවට වඩා මටනම් හිතට අමාරු කෙල්ලෙක් බෑ කිව්වාම :/,normal,බූට් එකක් කනවට වඩා මටනම් හිතට අමාරු කෙල්ලෙක් බෑ කිව්වාම :/
මං ඉතිං ඕකට හිතං ඉන්නෙ කැත.... කෙල්ලෙකුට ලස්.....සන කොල්ලෙක් කැමති උණාම කියන සිංදුවක් විදියට..,normal,මං ඉතිං ඕකට හිතං ඉන්නෙ කැත.... කෙල්ලෙකුට ලස්.....සන කොල්ලෙක් කැමති උණාම කියන සිංදුවක් විදියට..
", ඒකතාව හරි. ඔක්කොටම උඩින් තියෙන්න ඕන තමන්ගෙ සැලකිල්ල. ඕනම දෙයක් ගැන. අපේ රටේ මිනිස්සු පුරුදුවෙලා ඉන්නෙ හැමදේම කටට දානකන් බලාගෙන ඉන්න එක.",normal,", ඒකතාව හරි. ඔක්කොටම උඩින් තියෙන්න ඕන තමන්ගෙ සැලකිල්ල. ඕනම දෙයක් ගැන. අපේ රටේ මිනිස්සු පුරුදුවෙලා ඉන්නෙ හැමදේම කටට දානකන් බලාගෙන ඉන්න එක."
වෛරස් එකට ඉදිරියේ දී ගන්න ක්‍රියා මාර්ග මොනවද? යකෝ මාර ජාතිය ඇමතීමක් නේ. චන්දේ දෙන්න කියන්නද කතා කරේ? සිරිසේන දීලා නන්දසේන ගත්තා වගේ තමයි.,normal,වෛරස් එකට ඉදිරියේ දී ගන්න ක්‍රියා මාර්ග මොනවද? යකෝ මාර ජාතිය ඇමතීමක් නේ. චන්දේ දෙන්න කියන්නද කතා කරේ? සිරිසේන දීලා නන්දසේන ගත්තා වගේ තමයි.
සරත් ඒකනායක පාසල් ළමයින් ලවා රෙද්ද උස්සන විටද වඩේ චාමර විදුහල්පති දණගස්වන විටද ඒ ඒ පළාත්වල අධ්‍යාපන ලේකම් ලෙස... උර්ල්,normal,සරත් ඒකනායක පාසල් ළමයින් ලවා රෙද්ද උස්සන විටද වඩේ චාමර විදුහල්පති දණගස්වන විටද ඒ ඒ පළාත්වල අධ්‍යාපන ලේකම් ලෙස... උර්ල්
’ කියලා හිටං. මට එදත් කතා කෙළේ ජරාම විදිහට. එදා මගේ අම්ම විතරක් නොවෙයි ආච්චිවත් මතක් කළා. මට කිව්වා ව්‍යවස්ථාව තමුසේ අහවල් තැන ගහගන්නවා. තමුසේ ඕක ප්‍රසිද්ධියේ කියනවා. රනිල් එතකොට අරලිය ගහ මන්දිරයෙන් යාවි කියලා. හාමුදුරුවනේ මං ඒකත් කිව්වා. ඊට පස්සෙ මට කිව්වා ‘රනිල් රටත් දූෂණය කළා,normal,’ කියලා හිටං. මට එදත් කතා කෙළේ ජරාම විදිහට. එදා මගේ අම්ම විතරක් නොවෙයි ආච්චිවත් මතක් කළා. මට කිව්වා ව්‍යවස්ථාව තමුසේ අහවල් තැන ගහගන්නවා. තමුසේ ඕක ප්‍රසිද්ධියේ කියනවා. රනිල් එතකොට අරලිය ගහ මන්දිරයෙන් යාවි කියලා. හාමුදුරුවනේ මං ඒකත් කිව්වා. ඊට පස්සෙ මට කිව්වා ‘රනිල් රටත් දූෂණය කළා
ඵචෙබූක් එක හෙන කම්මැලි ගුහාවක්,normal,ඵචෙබූක් එක හෙන කම්මැලි ගුහාවක්
"පිරිමියාගේ කැත හිත නිවන්න රජයෙන් ගෑණුන්ගේ ඇදුම නියම කරන්නේ ඉස්ලාම් ආගමේය. අයියාට මේවා දැකලා මද කිපෙනවානම්, දහඩිය දානවානම්, හති වැටෙනවා නම්, පිලිකුල් භාවනාව කරන්න යැයී යෝජනා කරනවා. ජනාදිපති තුමාට ඕනෑ තරම් වැඩ තියනවා, ඒ මනුස්සයට එයාගේ වැඩ කරන්න නිදහස දිලා, අපේ මනස අපි හදා ගමු.",normal,"පිරිමියාගේ කැත හිත නිවන්න රජයෙන් ගෑණුන්ගේ ඇදුම නියම කරන්නේ ඉස්ලාම් ආගමේය. අයියාට මේවා දැකලා මද කිපෙනවානම්, දහඩිය දානවානම්, හති වැටෙනවා නම්, පිලිකුල් භාවනාව කරන්න යැයී යෝජනා කරනවා. ජනාදිපති තුමාට ඕනෑ තරම් වැඩ තියනවා, ඒ මනුස්සයට එයාගේ වැඩ කරන්න නිදහස දිලා, අපේ මනස අපි හදා ගමු."
"මට තියෙන්නෙත් මේ වගේ දත් ටිකක්.ඒ වුනාට ඉතිං මගේ මෝඩ අක්කා කියන්නේ ""තමුසෙගේ දත් ටික හොදයි පොල් ගාන්න කියලා""",normal,"මට තියෙන්නෙත් මේ වගේ දත් ටිකක්.ඒ වුනාට ඉතිං මගේ මෝඩ අක්කා කියන්නේ ""තමුසෙගේ දත් ටික හොදයි පොල් ගාන්න කියලා"""
පිස්සු නේ අයියා..,normal,පිස්සු නේ අයියා..
"ඉස්සරහට අමාරු ම කාලයක් : ඖෂධ හිඟයකුත් අතළඟ ! තෙලෙඅදෙර්ල්ක් ඉස්සරහට අමාරු ම කාලයක් : ඖෂධ හිඟයකුත් අතළඟ ! ඉදිරි මාස කිහිපය තුලදී රටේ බරපතල ආර්ථික අර්බුදයක් මතුවිය හැකිබවත්, ඩොලර් හිඟය නිසා අත්‍යවශ්‍ය ඖෂධ ගෙන්වීම පවා නොහැකි තත්වයක්",normal,"ඉස්සරහට අමාරු ම කාලයක් : ඖෂධ හිඟයකුත් අතළඟ ! තෙලෙඅදෙර්ල්ක් ඉස්සරහට අමාරු ම කාලයක් : ඖෂධ හිඟයකුත් අතළඟ ! ඉදිරි මාස කිහිපය තුලදී රටේ බරපතල ආර්ථික අර්බුදයක් මතුවිය හැකිබවත්, ඩොලර් හිඟය නිසා අත්‍යවශ්‍ය ඖෂධ ගෙන්වීම පවා නොහැකි තත්වයක්"
ගෙදරට කේක් එකක් ගෙනාපුහාම තාම ලොකු කෑල්ල තෝරනවා,normal,ගෙදරට කේක් එකක් ගෙනාපුහාම තාම ලොකු කෑල්ල තෝරනවා
"පරීක්ෂණ වට සෑහෙන ගාණක් කරලා, වරදින දේවල් ආයෙ ම නිවැරදි කරලා, ලෝකයේ පිළිගත් ක්‍රමවේද වලට අනුව හදපු බෙහෙතකුයි, කොහෙවත් යන බූරුවෙක් උට හිතුන විදිහට හදලා බොරුව දාලා විකුණන “පැණියකුයි” එක වගේ ය කියලා හිතන්න හැම මනුස්සයාට ම පිස්සු නෑ. 𝗖𝗛𝗔𝗡𝗔 · 18 ජන 2021 දම්මික පැණියට හිනා වෙන උන් ඇමරිකන් වැක්සින් එකට හිනා වෙන්නෙ නෑ",normal,"පරීක්ෂණ වට සෑහෙන ගාණක් කරලා, වරදින දේවල් ආයෙ ම නිවැරදි කරලා, ලෝකයේ පිළිගත් ක්‍රමවේද වලට අනුව හදපු බෙහෙතකුයි, කොහෙවත් යන බූරුවෙක් උට හිතුන විදිහට හදලා බොරුව දාලා විකුණන “පැණියකුයි” එක වගේ ය කියලා හිතන්න හැම මනුස්සයාට ම පිස්සු නෑ. 𝗖𝗛𝗔𝗡𝗔 · 18 ජන 2021 දම්මික පැණියට හිනා වෙන උන් ඇමරිකන් වැක්සින් එකට හිනා වෙන්නෙ නෑ"
හෙන චාම්‍ ය හොඳ කෙල්ලෙක් කියලයි නයනතාරා ගැන කට්ටිය කිව්වේ.ඒත් ලීක් වෙලානේ,normal,හෙන චාම්‍ ය හොඳ කෙල්ලෙක් කියලයි නයනතාරා ගැන කට්ටිය කිව්වේ.ඒත් ලීක් වෙලානේ
අර කෙල්ලටයි කොල්ලටයි බැනපු උන්ට තඩි හෑල්ලක් කියල දැම්ම දැන් හෙන මහන්සියි .,normal,අර කෙල්ලටයි කොල්ලටයි බැනපු උන්ට තඩි හෑල්ලක් කියල දැම්ම දැන් හෙන මහන්සියි .
කෝ බන් අර හිරුනිකා කියන කෙලි පොඩ්ඩ අපිට ආධාර ඕන වෙලාවේ ඒකි නෑ ඕං ජනතා නියෝජිතයෝ,normal,කෝ බන් අර හිරුනිකා කියන කෙලි පොඩ්ඩ අපිට ආධාර ඕන වෙලාවේ ඒකි නෑ ඕං ජනතා නියෝජිතයෝ
කෝටි 700 ක් වියදම් කරලා තෝර ගන්නවා කෝටි 800 ක ගෙයක් දීල යන්න කියනවා... අපි පෝසත් රටක් යකෝ... ප්රෙස්පොල්ල්ස්ල් ලක් #PresPoll2019,normal,කෝටි 700 ක් වියදම් කරලා තෝර ගන්නවා කෝටි 800 ක ගෙයක් දීල යන්න කියනවා... අපි පෝසත් රටක් යකෝ... ප්රෙස්පොල්ල්ස්ල් ලක් #PresPoll2019
හිටං තමයි.....යකෝ... මෛත්‍රී අපිව බ්ය්ටේ එකට ගන්නවාද.. ? මහින්දව බ්ය්ටේ එකට ගන්නවාද...? ================= එක්කෝ ඔය... උර්ල්,normal,හිටං තමයි.....යකෝ... මෛත්‍රී අපිව බ්ය්ටේ එකට ගන්නවාද.. ? මහින්දව බ්ය්ටේ එකට ගන්නවාද...? ================= එක්කෝ ඔය... උර්ල්
බැහැ බැහැ එහෙම යන්න දෙන්න බැහැ.. පන්හල් ගල මත ඉදිවූ ලංකාතිලකය ලංකාතිලක යෞර්චොඉකෙවය්කොම් පන්හල් ගල මත ඉදිවූ ලංකාතිලකය ලංකාතිලක අද අපි කතා කරන්න යන්නේ ගම්පොල රාජධානියට අයත් පෞරාණික සිද්ධස්ථානයක් ගැන.පින්තූර දැක්ක ගමන් ඔයාලා දන්නවා මේ ලංකාතිලක විහාරය බව. 'පන්හල්ගල’ නම් ඓතිහාසික,normal,බැහැ බැහැ එහෙම යන්න දෙන්න බැහැ.. පන්හල් ගල මත ඉදිවූ ලංකාතිලකය ලංකාතිලක යෞර්චොඉකෙවය්කොම් පන්හල් ගල මත ඉදිවූ ලංකාතිලකය ලංකාතිලක අද අපි කතා කරන්න යන්නේ ගම්පොල රාජධානියට අයත් පෞරාණික සිද්ධස්ථානයක් ගැන.පින්තූර දැක්ක ගමන් ඔයාලා දන්නවා මේ ලංකාතිලක විහාරය බව. 'පන්හල්ගල’ නම් ඓතිහාසික
රටක් විදියට වගේම රටේ ජනතාව විදිහට අපි අද අනාතයි. ස්තුතිය සියලුම මැති ඇමතිවරු වෙත සියලුම පාලකයන් වෙත . තොපි ඔක්කොම දේශ-පාලුවෝ තොපි එකතුවෙලා කෑවා එකයි ඇත්ත,normal,රටක් විදියට වගේම රටේ ජනතාව විදිහට අපි අද අනාතයි. ස්තුතිය සියලුම මැති ඇමතිවරු වෙත සියලුම පාලකයන් වෙත . තොපි ඔක්කොම දේශ-පාලුවෝ තොපි එකතුවෙලා කෑවා එකයි ඇත්ත
මගෙ පිස්සු වැඩ හන්දා යාලුවො තරහවෙලාද මන්දා. හිතට හරි අප්සෙට් ගතියක් තියෙන්නෙ,normal,මගෙ පිස්සු වැඩ හන්දා යාලුවො තරහවෙලාද මන්දා. හිතට හරි අප්සෙට් ගතියක් තියෙන්නෙ
ඉතිම් අම්ම ඇහුවෙ නැද්ද ඔරලෝසු කනුව ගාව කාත් එක්කද හිටියෙ... මොකටද ගියෙ... කවුරු හම්බවෙන්නද ගියෙ කියල...,normal,ඉතිම් අම්ම ඇහුවෙ නැද්ද ඔරලෝසු කනුව ගාව කාත් එක්කද හිටියෙ... මොකටද ගියෙ... කවුරු හම්බවෙන්නද ගියෙ කියල...
කෝ දැන් අර නාකි හම්පඩය..... මොකක්ද ඒකගෙ නම....,normal,කෝ දැන් අර නාකි හම්පඩය..... මොකක්ද ඒකගෙ නම....
"කසාද මනුස්සයාට පින් වෙන්න. රෑ 3 ට 4 ට ඉවෙන්ට් ඉවර වෙලා ඔක්කොම අස් කරලා එහෙම ගිහින් තියෙනවා ගෙදර. අම්ම කෙනෙක් උනාම Job එක, ගෙදර , බබා ඔක්කොම බැලන්ස් කරනවා කියන්නෙ වෙනම Game එකක්. ඒත් අත් අරින්නෙ නැතිව මස්ටෙර්ස් ඉවර කරන්න පටන් ගත්ත දැන් ආයෙ පන්තිත් යන්වා. මොනා කීවත් මගෙ මිනිහා පට්ට",normal,"කසාද මනුස්සයාට පින් වෙන්න. රෑ 3 ට 4 ට ඉවෙන්ට් ඉවර වෙලා ඔක්කොම අස් කරලා එහෙම ගිහින් තියෙනවා ගෙදර. අම්ම කෙනෙක් උනාම Job එක, ගෙදර , බබා ඔක්කොම බැලන්ස් කරනවා කියන්නෙ වෙනම Game එකක්. ඒත් අත් අරින්නෙ නැතිව මස්ටෙර්ස් ඉවර කරන්න පටන් ගත්ත දැන් ආයෙ පන්තිත් යන්වා. මොනා කීවත් මගෙ මිනිහා පට්ට"
