comment,label,cleaned_text
පැපිගෙ පුක ගැනද කියන්නෙ,offensive,පැපිගෙ පුක ගැනද කියන්නෙ
දැන් අනුර කුමාරට පිහිට වෙන්නේ දිල්හානි. අනුර උඹ ගොන්නු ගැහුවට අපි ගහන්නේ නෑ. මතක තියාගනින්. ශ්‍රීලංකා,offensive,දැන් අනුර කුමාරට පිහිට වෙන්නේ දිල්හානි. අනුර උඹ ගොන්නු ගැහුවට අපි ගහන්නේ නෑ. මතක තියාගනින්. ශ්‍රීලංකා
", ඔය වගේ ගොන් ගහක් බැඳගන්න එකාට මොන සැපක්ද? උට පිස්සු හැදෙයි.",offensive,", ඔය වගේ ගොන් ගහක් බැඳගන්න එකාට මොන සැපක්ද? උට පිස්සු හැදෙයි."
නොදකින් මේ මඟුලට ආවොත් මොකෙක් හරි එකෙක් මොකෙක් හරි එකෙක් ට බනිනවා අගක් මුලක් නෑ,offensive,නොදකින් මේ මඟුලට ආවොත් මොකෙක් හරි එකෙක් මොකෙක් හරි එකෙක් ට බනිනවා අගක් මුලක් නෑ
මානසික ආතතිය වැඩිවෙලා කොටියගේ මස්සිනා පිස්සු නටයි... සෑම විනාඩි 10 ට සැරයක් වැසිකිලි දුවයි... වෛද්‍යවරු ගිලංරත... උර්ල්,offensive,මානසික ආතතිය වැඩිවෙලා කොටියගේ මස්සිනා පිස්සු නටයි... සෑම විනාඩි 10 ට සැරයක් වැසිකිලි දුවයි... වෛද්‍යවරු ගිලංරත... උර්ල්
උඹටත් එහෙමනෙ හෙටත් ඔල අද online හරකා,offensive,උඹටත් එහෙමනෙ හෙටත් ඔල අද online හරකා
"ඉතින් ලජ්ජා නැද්ද ගං කබරයෝ උව අයිත රෙද්ද අස්සට දාගන්න? තමුසෙලයි තමුසෙලගෙ තාත්තයි බාප්පොච්චලයි ඔක්කොම ප්‍රතිපත්තියක් නය්හි අවස්ථාවාදී කාලලන්නි හොරු! ලක ලක් ශ්‍රීලංකා #LKAElections2020 නාමල් රාජපක්ස Media · 21 ජුල 2020 මහින්ද handed over මෛත්‍රී අ fast දෙවෙලොපින්ග් country, මෛත්‍රී returned ගොටභය අ country with අ downturn ඉන් economy"" - Former ම්ප් උර්ල් Show this thread",offensive,"ඉතින් ලජ්ජා නැද්ද ගං කබරයෝ උව අයිත රෙද්ද අස්සට දාගන්න? තමුසෙලයි තමුසෙලගෙ තාත්තයි බාප්පොච්චලයි ඔක්කොම ප්‍රතිපත්තියක් නය්හි අවස්ථාවාදී කාලලන්නි හොරු! ලක ලක් ශ්‍රීලංකා #LKAElections2020 නාමල් රාජපක්ස Media · 21 ජුල 2020 මහින්ද handed over මෛත්‍රී අ fast දෙවෙලොපින්ග් country, මෛත්‍රී returned ගොටභය අ country with අ downturn ඉන් economy"" - Former ම්ප් උර්ල් Show this thread"
"දවසක කවුරු හරි මට ""මැට්ටි"" කියයිනෙ. ආං එදාට ගහනවා ඒකගෙ හොක්ක තැලෙන්ඩ.ඇයි යකෝ මෙච්චර බුද්ධිමත් මට මැට්ටි මැට්ටි ගාද්දි ඉවසන්න පුලුවනෑ.",offensive,"දවසක කවුරු හරි මට ""මැට්ටි"" කියයිනෙ. ආං එදාට ගහනවා ඒකගෙ හොක්ක තැලෙන්ඩ.ඇයි යකෝ මෙච්චර බුද්ධිමත් මට මැට්ටි මැට්ටි ගාද්දි ඉවසන්න පුලුවනෑ."
තෝ වරකෝ එදාට,offensive,තෝ වරකෝ එදාට
එහෙම උන්ට ඉතින් සක්කිලි කියලා තමා කියන්න වෙන්නේ. මනුස්සකම සෙල්ලමකට ගන්න හොඳ නෑ,offensive,එහෙම උන්ට ඉතින් සක්කිලි කියලා තමා කියන්න වෙන්නේ. මනුස්සකම සෙල්ලමකට ගන්න හොඳ නෑ
ඔව් ඉතිම් ලස්සන ඒවට කැතයි කිව්වොත් උඹට පිස්සු කියල හිතයි අනික් අය,offensive,ඔව් ඉතිම් ලස්සන ඒවට කැතයි කිව්වොත් උඹට පිස්සු කියල හිතයි අනික් අය
බැටළුවා ඇන්නා යකෝ කෙල්ලපේ පස්ස හිල්වෙන්න :,offensive,බැටළුවා ඇන්නා යකෝ කෙල්ලපේ පස්ස හිල්වෙන්න :
යකෝ නානා සිංහල දෙමළ ගෙවල් වලත් ගෑනු ළමයි ඉන්නවා. ඒ මිනිස්සුත් ආත්මාරක්ෂාව ගැන හිතනවා. හැබැයි ඒකට කඩු තියාගෙන නෑ. දැනගනින් ඒක විතරක්. අපි සහජීවනය ගැන අපි කතා කරණකොට තොපෙන් අපි ඔය වගේ මරි තර්ක බලාපොරොත්තු නෑ. අවංක වෙයන් ත්‍රස්තවාදීන් නොවී. කඩු තියන් ඉඳීම සංස්කෘතියෙ කොටසක් නෙමෙයිනෙ.,offensive,යකෝ නානා සිංහල දෙමළ ගෙවල් වලත් ගෑනු ළමයි ඉන්නවා. ඒ මිනිස්සුත් ආත්මාරක්ෂාව ගැන හිතනවා. හැබැයි ඒකට කඩු තියාගෙන නෑ. දැනගනින් ඒක විතරක්. අපි සහජීවනය ගැන අපි කතා කරණකොට තොපෙන් අපි ඔය වගේ මරි තර්ක බලාපොරොත්තු නෑ. අවංක වෙයන් ත්‍රස්තවාදීන් නොවී. කඩු තියන් ඉඳීම සංස්කෘතියෙ කොටසක් නෙමෙයිනෙ.
"දැක්ක තැන ගස් ගල් වල පෝස්ටර් ගහන්න, තීන්ත ගාල කැතට ලියන්න, හුජ්ජ කරන්න පුලුවන්. පොඩ්ඩක් බිජ්ජ එලියට දාලා සෙල්ලම දැම්මාහම තමයි රිදෙන්නේ.. අනේ අනිච්චං දිය කඩිත්ත ගාව තියෙන ගල් පරුවතෙත් ගිය උඩ.",offensive,"දැක්ක තැන ගස් ගල් වල පෝස්ටර් ගහන්න, තීන්ත ගාල කැතට ලියන්න, හුජ්ජ කරන්න පුලුවන්. පොඩ්ඩක් බිජ්ජ එලියට දාලා සෙල්ලම දැම්මාහම තමයි රිදෙන්නේ.. අනේ අනිච්චං දිය කඩිත්ත ගාව තියෙන ගල් පරුවතෙත් ගිය උඩ."
සින්හලේ කිව්වම සමහර පරයන්ට සෑහෙන අමාරුයි වගේ. එනව මෙතන රෙද්ද උස්සගෙන ගොන් කතා කියන්න..,offensive,සින්හලේ කිව්වම සමහර පරයන්ට සෑහෙන අමාරුයි වගේ. එනව මෙතන රෙද්ද උස්සගෙන ගොන් කතා කියන්න..
යකෝ මේක..අම්මපා වික්‍රමසිංහ මූට කීයක් හරි දුන්නත් දන්නෑ බෝම්බ ගහපන් කියලා.,offensive,යකෝ මේක..අම්මපා වික්‍රමසිංහ මූට කීයක් හරි දුන්නත් දන්නෑ බෝම්බ ගහපන් කියලා.
හොට නම් මොනවා උනත් කමක් නැහැ පක බේරාගෙන.,offensive,හොට නම් මොනවා උනත් කමක් නැහැ පක බේරාගෙන.
මහ ඕකුන් තුන් දෙනා ශිරන්ති වගේ තනිකරම ගොන් ගස් තුනක්...,offensive,මහ ඕකුන් තුන් දෙනා ශිරන්ති වගේ තනිකරම ගොන් ගස් තුනක්...
සංඝ වෙද ගුරැ කම්කරැ නැත අද පොන්නරැලකකට එක්ව තොපි ශ්‍රීලංකා ගාල්ලේ,offensive,සංඝ වෙද ගුරැ කම්කරැ නැත අද පොන්නරැලකකට එක්ව තොපි ශ්‍රීලංකා ගාල්ලේ
කෝ බොල නෑනෙ ... එච්චරටම කොන් කරලද අපිව.. මහසොහොන් · 13 ජුල 2018 කෞද යකෝ මේක උඩ යට කරකෝපු පරයා.,offensive,කෝ බොල නෑනෙ ... එච්චරටම කොන් කරලද අපිව.. මහසොහොන් · 13 ජුල 2018 කෞද යකෝ මේක උඩ යට කරකෝපු පරයා.
"පරිප්පු උයන්න දන්නැති කෙල්ලෙක් තෝ මේ ගෙදෙට්ට ගෙනාවොත් අම්මපා හිතාගනිං මේ අම්මා ජීවතුන් අතර ඉන්නෙ නැති විත්තිය... -ඔරිජිනල් සිරිලංකන් අම්මෙක්, නෙළුම් කුළුණෙ ගැට්ටෙ සිට-",offensive,"පරිප්පු උයන්න දන්නැති කෙල්ලෙක් තෝ මේ ගෙදෙට්ට ගෙනාවොත් අම්මපා හිතාගනිං මේ අම්මා ජීවතුන් අතර ඉන්නෙ නැති විත්තිය... -ඔරිජිනල් සිරිලංකන් අම්මෙක්, නෙළුම් කුළුණෙ ගැට්ටෙ සිට-"
හැම ජාතියෙම ඉන්නවනෙ ඔය වගෙ ඔලුවෙ ගූ පිරුන උන් ටිකක් උන් තමා උන්ගෙ ඔලුවෙ තියෙන වෛරය වෙන උන්ගෙ පිටින් යවලා සතුටු වෙන්නෙ අහිංසකයො තමා මැරෙන්නෙ.සිංහ ලේ ත් එකයි පුච්චන්නවට දෙයියො කැමති නෑ කියන උනුත් එකයි වේස හැත්ත හැදිගෑවිලා යන්න ඕනෙ,offensive,හැම ජාතියෙම ඉන්නවනෙ ඔය වගෙ ඔලුවෙ ගූ පිරුන උන් ටිකක් උන් තමා උන්ගෙ ඔලුවෙ තියෙන වෛරය වෙන උන්ගෙ පිටින් යවලා සතුටු වෙන්නෙ අහිංසකයො තමා මැරෙන්නෙ.සිංහ ලේ ත් එකයි පුච්චන්නවට දෙයියො කැමති නෑ කියන උනුත් එකයි වේස හැත්ත හැදිගෑවිලා යන්න ඕනෙ
"මේ වාගේ පට්ට හොරෙක්, ලැජ්ජා නැති පචයෙක්.... එක දවසක් වත් එළියේ තියන්න හොද නෑ ... දාපල්ලා ආය එලියට නොගන්නම ලක ශ්‍රීලංකා ස්රිලන්කන්පොලිටිච්ස් චොලොම්බෝ",offensive,"මේ වාගේ පට්ට හොරෙක්, ලැජ්ජා නැති පචයෙක්.... එක දවසක් වත් එළියේ තියන්න හොද නෑ ... දාපල්ලා ආය එලියට නොගන්නම ලක ශ්‍රීලංකා ස්රිලන්කන්පොලිටිච්ස් චොලොම්බෝ"
ඉගෙන ගන්න කාලෙ ඉගෙන නොගන්න කෙනා හිඳුණු විලක් ළඟ නාකි කොකෙක් වගෙයි උර්ල්,offensive,ඉගෙන ගන්න කාලෙ ඉගෙන නොගන්න කෙනා හිඳුණු විලක් ළඟ නාකි කොකෙක් වගෙයි උර්ල්
"""ගංජ නීතිගත කරමු"" ඇයි ඒ? එකෙන් මත් වෙනවනෙ. ඉතින් මත් වෙන්නෙ මමනෙ. මත් වෙන්නෙ මං නං උඹ සල්ලි දෙන්නෙ නැත්තං උඹට මොකද්ද ඒකෙ තියන අමාරුව. ""එතකොට ගබ්සාව?"" අනෙ පලයන් යන්ඩ සංස්කෘතිය කන බල්ලො.",offensive,"""ගංජ නීතිගත කරමු"" ඇයි ඒ? එකෙන් මත් වෙනවනෙ. ඉතින් මත් වෙන්නෙ මමනෙ. මත් වෙන්නෙ මං නං උඹ සල්ලි දෙන්නෙ නැත්තං උඹට මොකද්ද ඒකෙ තියන අමාරුව. ""එතකොට ගබ්සාව?"" අනෙ පලයන් යන්ඩ සංස්කෘතිය කන බල්ලො."
අනේ පලයන් යන්න කෙල්ලේ. ගිහින් බලපං දම්,offensive,අනේ පලයන් යන්න කෙල්ලේ. ගිහින් බලපං දම්
", බායි. පරිස්සමෙන් ගිහින් එන්න. හිමින් පලයන් උබ එනකම් අම්මා මග බලන් ඉන්න්වා",offensive,", බායි. පරිස්සමෙන් ගිහින් එන්න. හිමින් පලයන් උබ එනකම් අම්මා මග බලන් ඉන්න්වා"
රට් මොකොද තමුන්ගේ අම්මා ආවේ නැත්තේ මීටිමට.. අම්මා hospital එකේ සර්. (හඬා වැළපෙයි) ආආ කමක් නෑ . පිස්සුද බන් අම්ම නර්ස් කෙනෙක්. ස්ල්ස්චූල්ටල්ක්ස්,offensive,රට් මොකොද තමුන්ගේ අම්මා ආවේ නැත්තේ මීටිමට.. අම්මා hospital එකේ සර්. (හඬා වැළපෙයි) ආආ කමක් නෑ . පිස්සුද බන් අම්ම නර්ස් කෙනෙක්. ස්ල්ස්චූල්ටල්ක්ස්
කොහොමත් දැන් ඉන්න දොස්තරලා වැඩිහරියක් හෙන කුහකයො. සල්ලි ගෙවන් නැතුව මිනිහ මැරෙන්න ගියත් operate කරන් නැති එකේ වෙන මොන කතාද,offensive,කොහොමත් දැන් ඉන්න දොස්තරලා වැඩිහරියක් හෙන කුහකයො. සල්ලි ගෙවන් නැතුව මිනිහ මැරෙන්න ගියත් operate කරන් නැති එකේ වෙන මොන කතාද
"ඉතින් ලජ්ජා නැද්ද ගං කබරයෝ උව අයිත රෙද්ද අස්සට දාගන්න? තමුසෙලයි තමුසෙලගෙ තාත්තයි බාප්පොච්චලයි ඔක්කොම ප්‍රතිපත්තියක් නය්හි අවස්ථාවාදී කාලලන්නි හොරු! ලක ලක් ශ්‍රීලංකා #LKAElections2020 නාමල් රාජපක්ස Media · 21 ජුල 2020 මහින්ද handed over මෛත්‍රී අ fast දෙවෙලොපින්ග් country, මෛත්‍රී returned ගොටභය අ country with අ downturn ඉන් economy"" - Former ම්ප් උර්ල් Show this thread",offensive,"ඉතින් ලජ්ජා නැද්ද ගං කබරයෝ උව අයිත රෙද්ද අස්සට දාගන්න? තමුසෙලයි තමුසෙලගෙ තාත්තයි බාප්පොච්චලයි ඔක්කොම ප්‍රතිපත්තියක් නය්හි අවස්ථාවාදී කාලලන්නි හොරු! ලක ලක් ශ්‍රීලංකා #LKAElections2020 නාමල් රාජපක්ස Media · 21 ජුල 2020 මහින්ද handed over මෛත්‍රී අ fast දෙවෙලොපින්ග් country, මෛත්‍රී returned ගොටභය අ country with අ downturn ඉන් economy"" - Former ම්ප් උර්ල් Show this thread"
රාජකාරි ගිණිඅවියත් අරං හර්තාල් කරලා වෙඩිත් තිබ්බට සැරයන්ට උසස්විමකුත් දෙන්න කියයි ද දන්නේ නෑ මෝඩ හිටං.,offensive,රාජකාරි ගිණිඅවියත් අරං හර්තාල් කරලා වෙඩිත් තිබ්බට සැරයන්ට උසස්විමකුත් දෙන්න කියයි ද දන්නේ නෑ මෝඩ හිටං.
"රාවණා කියන්නේ මේ කපේට නැගිටින එකෙක් නෙවෙයි, ඉර එලියට පස්ස රත් වෙනකන්, හඳ එලියට පස්ස කූල් වෙනකන් නිදාගන්නවා විතරයි.",offensive,"රාවණා කියන්නේ මේ කපේට නැගිටින එකෙක් නෙවෙයි, ඉර එලියට පස්ස රත් වෙනකන්, හඳ එලියට පස්ස කූල් වෙනකන් නිදාගන්නවා විතරයි."
යකෝ කැට කොළ දාලා කපන්න කිවුවේ උඹේ තාත්තද? ඔමිටල්ක්ස් ස්ල්ස්චූල්ටල්ක්ස්,offensive,යකෝ කැට කොළ දාලා කපන්න කිවුවේ උඹේ තාත්තද? ඔමිටල්ක්ස් ස්ල්ස්චූල්ටල්ක්ස්
රට ඉන්න මිනිස්සු මැරිලා මැරිලා ඔහේ ඉන්න 225ටයි උන්ගේ බත් බැලයන්ටයි fun ගන්න සල්ලී එවනවට වඩා හොදයි එහේ ඉන්න මිනිස්සු ටිකව ⁣රටට ගෙන්න ගන්න එක. එක දැන්වත් තෙරුම් ගනින් කාලකන්නි දේශපාලුවෝ !,offensive,රට ඉන්න මිනිස්සු මැරිලා මැරිලා ඔහේ ඉන්න 225ටයි උන්ගේ බත් බැලයන්ටයි fun ගන්න සල්ලී එවනවට වඩා හොදයි එහේ ඉන්න මිනිස්සු ටිකව ⁣රටට ගෙන්න ගන්න එක. එක දැන්වත් තෙරුම් ගනින් කාලකන්නි දේශපාලුවෝ !
හරිනේ පුකෙන් මිනිස්සු අදුරගන්න බෑනේ. සමහර කෙල්ලන්ව පුලුවන්. ඒක විරල අවස්තාවක්. ඒත් අනිත් උන්ව අමාරුයි පුක බලග අදුනගන්න. ඒකයි මූණ වහන් යන්නෙ. හාන්සි රොඩ්රිගෝ · 27 සේප 2018 ලෝකෙටම පුක පෙන්නලා.දැන් මූණ වහගෙන යනවා.,offensive,හරිනේ පුකෙන් මිනිස්සු අදුරගන්න බෑනේ. සමහර කෙල්ලන්ව පුලුවන්. ඒක විරල අවස්තාවක්. ඒත් අනිත් උන්ව අමාරුයි පුක බලග අදුනගන්න. ඒකයි මූණ වහන් යන්නෙ. හාන්සි රොඩ්රිගෝ · 27 සේප 2018 ලෝකෙටම පුක පෙන්නලා.දැන් මූණ වහගෙන යනවා.
තඩි එකෙක් මට තඩියා කිව්වා යාලෝ............. හිත රිදිලා ඉන්නේ හොඳටම,offensive,තඩි එකෙක් මට තඩියා කිව්වා යාලෝ............. හිත රිදිලා ඉන්නේ හොඳටම
අඩේ තොපි මාර ටැලන්ටඩ් බං!,offensive,අඩේ තොපි මාර ටැලන්ටඩ් බං!
තෝ නං හරකෙක් ගිහින් කාපිය තණකොළ Gulf News · 29 May 2019 අ පකිස්ටනි teacher හස been booked for forcing අ 7-year-old student ටො eat grass උර්ල්,offensive,තෝ නං හරකෙක් ගිහින් කාපිය තණකොළ Gulf News · 29 May 2019 අ පකිස්ටනි teacher හස been booked for forcing අ 7-year-old student ටො eat grass උර්ල්
#රස්තියාදුදේසපාලනේ හු*තෝ... කළු · 29 ඔච්ට් 2018 මොකද වෙන්නේ??? පොලිටිචාල්ච්රිසිස්ල්ක් ලක,offensive,#රස්තියාදුදේසපාලනේ හු*තෝ... කළු · 29 ඔච්ට් 2018 මොකද වෙන්නේ??? පොලිටිචාල්ච්රිසිස්ල්ක් ලක
අපි බන්ගලාදේසෙත් එක්ක කේස් තමා. ඒත් එහෙමයි කියල ඉන්දියාවට චියර්ස් කරයිද? සත වර්ස ගානක ඉදන් එන වෛරය මේ බූරුවන් ටිකක් හින්ද අයින් කරල දානවද පින්වතුනි. නෑ සෝ අද වහින්න ඕන හෙන ගහන්න With වැහි දෙවියෝ ඇන්ඩ් තිස්තුන් කෝටියක් දෙවි දේවතාවුන් නිදහස්ට්‍රොෆ්ය්,offensive,අපි බන්ගලාදේසෙත් එක්ක කේස් තමා. ඒත් එහෙමයි කියල ඉන්දියාවට චියර්ස් කරයිද? සත වර්ස ගානක ඉදන් එන වෛරය මේ බූරුවන් ටිකක් හින්ද අයින් කරල දානවද පින්වතුනි. නෑ සෝ අද වහින්න ඕන හෙන ගහන්න With වැහි දෙවියෝ ඇන්ඩ් තිස්තුන් කෝටියක් දෙවි දේවතාවුන් නිදහස්ට්‍රොෆ්ය්
පුක එලියෙද WinD · 23 May 2020 අළුතෙන් 3000 කට ගත්ත ඩෙනිම පැච් කලා ෆ්‍රෙන්ඩ් කියන්න සතුටුයි දැන් ඒකේ පලාතක් නෑ. අදින්නත් බෑ,offensive,පුක එලියෙද WinD · 23 May 2020 අළුතෙන් 3000 කට ගත්ත ඩෙනිම පැච් කලා ෆ්‍රෙන්ඩ් කියන්න සතුටුයි දැන් ඒකේ පලාතක් නෑ. අදින්නත් බෑ
තූ මේරා ගර්ල් ප්‍රෙන් හේ මෙරි බෝයි ප්‍රෙන් තේරැම තෝ මගේ ගර්ල් ප්‍රෙන් මම උබේ බෝයි ප්‍රෙන් #හින්දි_translator,offensive,තූ මේරා ගර්ල් ප්‍රෙන් හේ මෙරි බෝයි ප්‍රෙන් තේරැම තෝ මගේ ගර්ල් ප්‍රෙන් මම උබේ බෝයි ප්‍රෙන් #හින්දි_translator
අපේ ගෙදරින් කෙල්ලෙක් හොයනවා. මං කිව්වා ඕව ගැන කතාවත් කරන්නෙපා කියලා. පර්ස් එකේ ඉන්න කෙල්ලවද බදින්න ඉන්නේ එයාගේ තාත්තා හෙන මැරයෙක් හැප්පෙන්න පුළුවං ද අහනවා. කටක් ඇරලා කොහොම කියන්නද මා… දේදුන්නක් තියෙන්නේ වැහිපොද තියෙනකං විතරයි කියා… සෝ සෑඩ්,offensive,අපේ ගෙදරින් කෙල්ලෙක් හොයනවා. මං කිව්වා ඕව ගැන කතාවත් කරන්නෙපා කියලා. පර්ස් එකේ ඉන්න කෙල්ලවද බදින්න ඉන්නේ එයාගේ තාත්තා හෙන මැරයෙක් හැප්පෙන්න පුළුවං ද අහනවා. කටක් ඇරලා කොහොම කියන්නද මා… දේදුන්නක් තියෙන්නේ වැහිපොද තියෙනකං විතරයි කියා… සෝ සෑඩ්
අනේ යකෝ. උට මේකි බාලවය්ස්කාරනන් මට දරුකමට ගන්න පුළුවන් වයස. මේකට 18යි කිව්වට මොකෝ මොන්ටිසෝරි මොලේ,offensive,අනේ යකෝ. උට මේකි බාලවය්ස්කාරනන් මට දරුකමට ගන්න පුළුවන් වයස. මේකට 18යි කිව්වට මොකෝ මොන්ටිසෝරි මොලේ
ඔය මුස්ලිම් ප්‍රජාව වැරදි මිනිස්සු පාර්ලිමේන්තු යැව්වා කියන්න ඇයි අනිත් ප්‍රජාව හරි මිනිස්සු ද යවලා තියෙන්නේ? අනේ නිකං පලයන් බං යන්න.,offensive,ඔය මුස්ලිම් ප්‍රජාව වැරදි මිනිස්සු පාර්ලිමේන්තු යැව්වා කියන්න ඇයි අනිත් ප්‍රජාව හරි මිනිස්සු ද යවලා තියෙන්නේ? අනේ නිකං පලයන් බං යන්න.
ලෝ ග්‍රැඩ්ස්ලටත් මාසෙට එක වලියක් දාගන්නේ නැතුව ඉන්න බෑ රෙද්ද. එක්කෝ අපේ උං ඒ පඩංගු ටික බ්ලොක් කරන්න ඕනේ. නැත්තන් ඒ පඩංගු සෙට් වෙලා අපේ උං ටිකව බ්ලොක් කරන්න ඕනේ. හෙණ වේදනාවක්නේ අයිසෙ මේ පඳුරු වේසියෙර් ටික දෙන්නේ හුත්ත.,offensive,ලෝ ග්‍රැඩ්ස්ලටත් මාසෙට එක වලියක් දාගන්නේ නැතුව ඉන්න බෑ රෙද්ද. එක්කෝ අපේ උං ඒ පඩංගු ටික බ්ලොක් කරන්න ඕනේ. නැත්තන් ඒ පඩංගු සෙට් වෙලා අපේ උං ටිකව බ්ලොක් කරන්න ඕනේ. හෙණ වේදනාවක්නේ අයිසෙ මේ පඳුරු වේසියෙර් ටික දෙන්නේ හුත්ත.
ජෆ්ෆ්න නාවක්‌කුලි ගම්මානය ශාන්තිපුරම් වෙයිද? උර්ල් කෝ බන් අර බුද්ධ රාජ්ජයක් හදන්න ආපු තිරිසන් හැත්ත ලක,offensive,ජෆ්ෆ්න නාවක්‌කුලි ගම්මානය ශාන්තිපුරම් වෙයිද? උර්ල් කෝ බන් අර බුද්ධ රාජ්ජයක් හදන්න ආපු තිරිසන් හැත්ත ලක
ආ... ඒක මිසක්. නාකි වගේද?,offensive,ආ... ඒක මිසක්. නාකි වගේද?
අදාල නෑ හු*තෝ අදාලා නෑ,offensive,අදාල නෑ හු*තෝ අදාලා නෑ
"රට ඉපදෙන ලමයී, ලංකාවේ පිස්සු වැඩ කර කර ඉන්නේ නැහැ, දියුණු වෙනවා, ඒ රටවල ඉන්න, කලු, සුදු, මැක්සිකන්, ජපන්, ඕන ජාතියෙක එකෙක් බැද ගන්නවා. අපිට සිංහල කම ලැබෙන්නේ, අම්මාගේ පැත්තෙන් ද, තාත්තාගේ පැත්තෙන් ද? යූදෙව්වන්ගේ නම් අම්මලාගේ පැත්තෙන්.",offensive,"රට ඉපදෙන ලමයී, ලංකාවේ පිස්සු වැඩ කර කර ඉන්නේ නැහැ, දියුණු වෙනවා, ඒ රටවල ඉන්න, කලු, සුදු, මැක්සිකන්, ජපන්, ඕන ජාතියෙක එකෙක් බැද ගන්නවා. අපිට සිංහල කම ලැබෙන්නේ, අම්මාගේ පැත්තෙන් ද, තාත්තාගේ පැත්තෙන් ද? යූදෙව්වන්ගේ නම් අම්මලාගේ පැත්තෙන්."
"මේ මොනදේ වුණත් 1/3ක විතර මෝඩ සිංහලයො ටිකක් නිසා මුළු සිංහල ජාතියත්,රටත් දෙකම දවසින් දවස වැනසෙනවා.ඒක අපේ ජාතියේ අවාසනාව.",offensive,"මේ මොනදේ වුණත් 1/3ක විතර මෝඩ සිංහලයො ටිකක් නිසා මුළු සිංහල ජාතියත්,රටත් දෙකම දවසින් දවස වැනසෙනවා.ඒක අපේ ජාතියේ අවාසනාව."
"ගෙදර කුණු ටික දාල වත්ත පිටිපස්සෙ ආතල් එකට වවන කාබනික වගාවයි, ළමයින්ට උගන්නල කාලා බීල ජීවත් වෙන්න කරන වගාවයි දෙකම එකක් නෙමේ ගොන් බයියනේ, යකෝ තොපිට ආතල් එකක් උනාට ඒක ඒ මිනිස්සුන්ගෙ ජීවිතේ! ලකන අමන්දි · 1 නොව 2021 ගොවියෝ ලක්ෂ 2කගේ ජීවිත සමග කරන අත් හදා බැලීම",offensive,"ගෙදර කුණු ටික දාල වත්ත පිටිපස්සෙ ආතල් එකට වවන කාබනික වගාවයි, ළමයින්ට උගන්නල කාලා බීල ජීවත් වෙන්න කරන වගාවයි දෙකම එකක් නෙමේ ගොන් බයියනේ, යකෝ තොපිට ආතල් එකක් උනාට ඒක ඒ මිනිස්සුන්ගෙ ජීවිතේ! ලකන අමන්දි · 1 නොව 2021 ගොවියෝ ලක්ෂ 2කගේ ජීවිත සමග කරන අත් හදා බැලීම"
නිතියේ ස්වාධිපත්‍යය විනාශ වුනාලු අර කෙල්ල බිකිණිය ඇන්ද නිසා..සල්ලි බලේ නිසා ඔනිම බඩුවකට දැන් ඩ්ග්‍රි ගන්න පුලුවන්ලු..යකෝ බලපන් මුන් කියන කතා,offensive,නිතියේ ස්වාධිපත්‍යය විනාශ වුනාලු අර කෙල්ල බිකිණිය ඇන්ද නිසා..සල්ලි බලේ නිසා ඔනිම බඩුවකට දැන් ඩ්ග්‍රි ගන්න පුලුවන්ලු..යකෝ බලපන් මුන් කියන කතා
තෝ මොකෝ මං මොකෝ නේ?,offensive,තෝ මොකෝ මං මොකෝ නේ?
කල්ශ්මන් කිරි ඇල්ල... අම්මෝ මට උගේ මූන බලන්න ඕනි... පුක වෙලා ඇතිනේ,offensive,කල්ශ්මන් කිරි ඇල්ල... අම්මෝ මට උගේ මූන බලන්න ඕනි... පුක වෙලා ඇතිනේ
මෙහෙ මිනිස්සු මුරුංග කොල කනවා. උඹ රට කෑම පින්තූර දානවා. ජනතා නියෝජිතයන්ට තරම් නොවේ! දෙයියනේ කියලා යන තැනක ගිහින් වරෙන් බොරු ෂෝ නැතුව.,offensive,මෙහෙ මිනිස්සු මුරුංග කොල කනවා. උඹ රට කෑම පින්තූර දානවා. ජනතා නියෝජිතයන්ට තරම් නොවේ! දෙයියනේ කියලා යන තැනක ගිහින් වරෙන් බොරු ෂෝ නැතුව.
ආන්ඩුව පොල් ගහන්න හදන්නේ උන්ප් කාරයොන්ගේ වත්තකින් පොල් කඩලා...,offensive,ආන්ඩුව පොල් ගහන්න හදන්නේ උන්ප් කාරයොන්ගේ වත්තකින් පොල් කඩලා...
තොරණ සමග කානිවල්.. මුන් යකෝ,offensive,තොරණ සමග කානිවල්.. මුන් යකෝ
